"Scenario","Region","Variable","Year","Value"
"Higher Scenario","Alberta","Total","2018","4145.687500"
"Higher Scenario","Alberta","Total","2019","4186.373300"
"Higher Scenario","Alberta","Total","2020","3985.844900"
"Higher Scenario","Alberta","Total","2021","4042.547500"
"Higher Scenario","Alberta","Total","2022","4062.246900"
"Higher Scenario","Alberta","Total","2023","4100.056600"
"Higher Scenario","Alberta","Total","2024","4145.073000"
"Higher Scenario","Alberta","Total","2025","4089.867900"
"Higher Scenario","Alberta","Total","2026","4090.384300"
"Higher Scenario","Alberta","Total","2027","4145.470900"
"Higher Scenario","Alberta","Total","2028","4342.842200"
"Higher Scenario","Alberta","Total","2029","4383.975500"
"Higher Scenario","Alberta","Total","2030","4422.765900"
"Higher Scenario","Alberta","Total","2031","4598.339000"
"Higher Scenario","Alberta","Total","2032","4612.621200"
"Higher Scenario","Alberta","Total","2033","4627.388600"
"Higher Scenario","Alberta","Total","2034","4674.075900"
"Higher Scenario","Alberta","Total","2035","4645.851200"
"Higher Scenario","Alberta","Total","2036","4731.135300"
"Higher Scenario","Alberta","Total","2037","4759.091500"
"Higher Scenario","Alberta","Total","2038","4802.836600"
"Higher Scenario","Alberta","Total","2039","4865.652600"
"Higher Scenario","Alberta","Total","2040","4934.643000"
"Higher Scenario","Alberta","Total","2041","4980.499100"
"Higher Scenario","Alberta","Total","2042","5027.916000"
"Higher Scenario","Alberta","Total","2043","5082.375100"
"Higher Scenario","Alberta","Total","2044","5177.942000"
"Higher Scenario","Alberta","Total","2045","5218.870600"
"Higher Scenario","Alberta","Total","2046","5285.246600"
"Higher Scenario","Alberta","Total","2047","5350.614600"
"Higher Scenario","Alberta","Total","2048","5416.123500"
"Higher Scenario","Alberta","Total","2049","5466.709600"
"Higher Scenario","Alberta","Total","2050","5547.159100"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2005","12.981800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2006","14.212900"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2007","16.522300"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2008","14.892700"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2009","11.437800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2010","11.323400"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2011","11.378600"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2012","12.391000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2013","11.162700"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2014","6.772000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2015","9.759800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2016","6.406000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2017","6.273000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2018","5.725000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2019","6.585000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2020","4.604000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2021","3.769000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2022","3.431000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2023","3.625000"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2024","3.282600"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2025","3.232800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2026","3.166200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2027","3.028700"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2028","2.856800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2029","2.705100"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2030","2.547800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2031","2.418700"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2032","2.310700"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2033","2.191500"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2034","2.128400"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2035","2.074200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2036","2.013300"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2037","2.070800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2038","2.218200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2039","2.406800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2040","2.597200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2041","2.765600"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2042","2.898500"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2043","3.008800"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2044","3.153100"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2045","3.310200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2046","3.431500"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2047","3.546500"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2048","3.653200"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2049","3.773300"
"Higher Scenario","British Columbia","Coal, Coke and Coke Oven Gas","2050","3.889700"
"Higher Scenario","British Columbia","Hydro","2005","217.177200"
"Higher Scenario","British Columbia","Hydro","2006","194.050500"
"Higher Scenario","British Columbia","Hydro","2007","230.456900"
"Higher Scenario","British Columbia","Hydro","2008","210.692300"
"Higher Scenario","British Columbia","Hydro","2009","202.674200"
"Higher Scenario","British Columbia","Hydro","2010","194.946700"
"Higher Scenario","British Columbia","Hydro","2011","219.734600"
"Higher Scenario","British Columbia","Hydro","2012","234.507300"
"Higher Scenario","British Columbia","Hydro","2013","213.204400"
"Higher Scenario","British Columbia","Hydro","2014","207.262300"
"Higher Scenario","British Columbia","Hydro","2015","233.995600"
"Higher Scenario","British Columbia","Hydro","2016","222.625600"
"Higher Scenario","British Columbia","Hydro","2017","239.412300"
"Higher Scenario","British Columbia","Hydro","2018","222.448100"
"Higher Scenario","British Columbia","Hydro","2019","201.988900"
"Higher Scenario","British Columbia","Hydro","2020","227.653400"
"Higher Scenario","British Columbia","Hydro","2021","231.735800"
"Higher Scenario","British Columbia","Hydro","2022","227.635700"
"Higher Scenario","British Columbia","Hydro","2023","175.777800"
"Higher Scenario","British Columbia","Hydro","2024","210.288400"
"Higher Scenario","British Columbia","Hydro","2025","224.413600"
"Higher Scenario","British Columbia","Hydro","2026","224.782400"
"Higher Scenario","British Columbia","Hydro","2027","225.836900"
"Higher Scenario","British Columbia","Hydro","2028","231.574200"
"Higher Scenario","British Columbia","Hydro","2029","234.668800"
"Higher Scenario","British Columbia","Hydro","2030","238.213600"
"Higher Scenario","British Columbia","Hydro","2031","237.022200"
"Higher Scenario","British Columbia","Hydro","2032","237.559100"
"Higher Scenario","British Columbia","Hydro","2033","239.124200"
"Higher Scenario","British Columbia","Hydro","2034","245.958300"
"Higher Scenario","British Columbia","Hydro","2035","248.204600"
"Higher Scenario","British Columbia","Hydro","2036","247.999200"
"Higher Scenario","British Columbia","Hydro","2037","248.272900"
"Higher Scenario","British Columbia","Hydro","2038","248.457700"
"Higher Scenario","British Columbia","Hydro","2039","248.704600"
"Higher Scenario","British Columbia","Hydro","2040","247.935400"
"Higher Scenario","British Columbia","Hydro","2041","248.621000"
"Higher Scenario","British Columbia","Hydro","2042","248.193900"
"Higher Scenario","British Columbia","Hydro","2043","248.702600"
"Higher Scenario","British Columbia","Hydro","2044","248.110200"
"Higher Scenario","British Columbia","Hydro","2045","248.594200"
"Higher Scenario","British Columbia","Hydro","2046","248.529900"
"Higher Scenario","British Columbia","Hydro","2047","248.531700"
"Higher Scenario","British Columbia","Hydro","2048","248.082800"
"Higher Scenario","British Columbia","Hydro","2049","248.427100"
"Higher Scenario","British Columbia","Hydro","2050","248.509800"
"Higher Scenario","British Columbia","Natural Gas","2005","368.949000"
"Higher Scenario","British Columbia","Natural Gas","2006","325.860500"
"Higher Scenario","British Columbia","Natural Gas","2007","340.999500"
"Higher Scenario","British Columbia","Natural Gas","2008","342.698500"
"Higher Scenario","British Columbia","Natural Gas","2009","324.106000"
"Higher Scenario","British Columbia","Natural Gas","2010","335.130800"
"Higher Scenario","British Columbia","Natural Gas","2011","394.904100"
"Higher Scenario","British Columbia","Natural Gas","2012","396.148000"
"Higher Scenario","British Columbia","Natural Gas","2013","401.036300"
"Higher Scenario","British Columbia","Natural Gas","2014","393.025200"
"Higher Scenario","British Columbia","Natural Gas","2015","398.737800"
"Higher Scenario","British Columbia","Natural Gas","2016","402.247500"
"Higher Scenario","British Columbia","Natural Gas","2017","434.931700"
"Higher Scenario","British Columbia","Natural Gas","2018","437.919000"
"Higher Scenario","British Columbia","Natural Gas","2019","452.706200"
"Higher Scenario","British Columbia","Natural Gas","2020","439.592400"
"Higher Scenario","British Columbia","Natural Gas","2021","456.350400"
"Higher Scenario","British Columbia","Natural Gas","2022","466.255000"
"Higher Scenario","British Columbia","Natural Gas","2023","462.873300"
"Higher Scenario","British Columbia","Natural Gas","2024","460.122600"
"Higher Scenario","British Columbia","Natural Gas","2025","478.315500"
"Higher Scenario","British Columbia","Natural Gas","2026","508.443600"
"Higher Scenario","British Columbia","Natural Gas","2027","525.143600"
"Higher Scenario","British Columbia","Natural Gas","2028","533.939700"
"Higher Scenario","British Columbia","Natural Gas","2029","533.373200"
"Higher Scenario","British Columbia","Natural Gas","2030","530.159000"
"Higher Scenario","British Columbia","Natural Gas","2031","524.180100"
"Higher Scenario","British Columbia","Natural Gas","2032","530.498900"
"Higher Scenario","British Columbia","Natural Gas","2033","541.892100"
"Higher Scenario","British Columbia","Natural Gas","2034","556.106200"
"Higher Scenario","British Columbia","Natural Gas","2035","563.186100"
"Higher Scenario","British Columbia","Natural Gas","2036","563.373800"
"Higher Scenario","British Columbia","Natural Gas","2037","570.996700"
"Higher Scenario","British Columbia","Natural Gas","2038","582.889600"
"Higher Scenario","British Columbia","Natural Gas","2039","592.916700"
"Higher Scenario","British Columbia","Natural Gas","2040","599.819000"
"Higher Scenario","British Columbia","Natural Gas","2041","606.146300"
"Higher Scenario","British Columbia","Natural Gas","2042","613.244600"
"Higher Scenario","British Columbia","Natural Gas","2043","624.082100"
"Higher Scenario","British Columbia","Natural Gas","2044","635.563500"
"Higher Scenario","British Columbia","Natural Gas","2045","642.753700"
"Higher Scenario","British Columbia","Natural Gas","2046","646.784500"
"Higher Scenario","British Columbia","Natural Gas","2047","650.321000"
"Higher Scenario","British Columbia","Natural Gas","2048","653.540300"
"Higher Scenario","British Columbia","Natural Gas","2049","656.054800"
"Higher Scenario","British Columbia","Natural Gas","2050","655.154700"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2005","243.919600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2006","244.722600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2007","225.069400"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2008","183.264300"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2009","183.038500"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2010","206.290100"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2011","207.191200"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2012","206.581300"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2013","204.469000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2014","265.006100"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2015","241.211200"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2016","229.966900"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2017","204.123800"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2018","218.752400"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2019","219.320900"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2020","213.031600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2021","230.078700"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2022","221.700000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2023","231.180400"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2024","245.459800"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2025","262.068000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2026","278.755800"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2027","294.093100"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2028","349.441600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2029","379.518000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2030","418.879900"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2031","432.162000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2032","458.570600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2033","470.443700"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2034","491.885300"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2035","518.486000"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2036","529.766800"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2037","533.939400"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2038","544.756600"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2039","563.759200"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2040","580.183100"
"Higher Scenario","British Columbia","Other Renewables and Landfill Gas","2041","586.693500"
